"city","city_ascii","lat","lng","country","iso2","iso3","admin_name","capital","population","id"
"Monroe","Monroe","33.7990","-83.7160","United States","US","USA","Georgia","","16153.0","1840014786"
"Griffith","Griffith","41.5279","-87.4240","United States","US","USA","Indiana","","16152","1840010225"
"Durham","Durham","43.1174","-70.9195","United States","US","USA","New Hampshire","","16148","1840054805"
"Sayville","Sayville","40.7478","-73.0840","United States","US","USA","New York","","16143","1840005092"
"Washington","Washington","35.5587","-77.0546","United States","US","USA","North Carolina","","16138.0","1840015401"
"Taylor","Taylor","30.5743","-97.4233","United States","US","USA","Texas","","16138.0","1840022165"
"Hope Mills","Hope Mills","34.9689","-78.9559","United States","US","USA","North Carolina","","16135","1840016438"
"Pearl River","Pearl River","41.0615","-74.0047","United States","US","USA","New York","","16116","1840004966"
"Highland Springs","Highland Springs","37.5516","-77.3285","United States","US","USA","Virginia","","16109","1840006391"
"Middletown","Middletown","41.5174","-71.2772","United States","US","USA","Rhode Island","","16100","1840066121"
"Upper Grand Lagoon","Upper Grand Lagoon","30.1690","-85.7407","United States","US","USA","Florida","","16094","1840029090"
"Kaukauna","Kaukauna","44.2778","-88.2645","United States","US","USA","Wisconsin","","16086","1840002403"
"Parole","Parole","38.9861","-76.5519","United States","US","USA","Maryland","","16084","1840005913"
"Frankfort","Frankfort","40.2799","-86.5180","United States","US","USA","Indiana","","16079.0","1840008358"
"Storrs","Storrs","41.8045","-72.2552","United States","US","USA","Connecticut","","16077","1840003276"
"Lake Wales","Lake Wales","27.9195","-81.5961","United States","US","USA","Florida","","16066","1840015107"
"Boerne","Boerne","29.7844","-98.7289","United States","US","USA","Texas","","16050.0","1840019623"
"Easthampton Town","Easthampton Town","42.2652","-72.6720","United States","US","USA","Massachusetts","","16050","1840053458"
"Aberdeen","Aberdeen","39.5146","-76.1730","United States","US","USA","Maryland","","16049","1840005666"
"Donaldsonville","Donaldsonville","30.0953","-90.9925","United States","US","USA","Louisiana","","16035.0","1840015045"
"Port Washington","Port Washington","40.8267","-73.6764","United States","US","USA","New York","","16034","1840005252"
"Madison","Madison","40.7586","-74.4170","United States","US","USA","New Jersey","","16033","1840003574"
"Fairhaven","Fairhaven","41.6395","-70.8732","United States","US","USA","Massachusetts","","16027","1840053521"
"Picayune","Picayune","30.5322","-89.6724","United States","US","USA","Mississippi","","16026.0","1840015002"
"Conyers","Conyers","33.6645","-83.9967","United States","US","USA","Georgia","","16015","1840014806"
"Colchester","Colchester","41.5621","-72.3475","United States","US","USA","Connecticut","","16015","1840034365"
"Gun Barrel City","Gun Barrel City","32.3277","-96.1286","United States","US","USA","Texas","","16013.0","1840020772"
"Rye","Rye","40.9690","-73.6878","United States","US","USA","New York","","16009","1840000784"
"Welby","Welby","39.8403","-104.9655","United States","US","USA","Colorado","","16002","1840028449"
"Warren","Warren","40.6323","-74.5146","United States","US","USA","New Jersey","","15998","1840081703"
"Humble","Humble","29.9921","-95.2655","United States","US","USA","Texas","","15997","1840020926"
"Camano","Camano","48.1865","-122.4708","United States","US","USA","Washington","","15989","1840037492"
"Aurora","Aurora","41.3118","-81.3450","United States","US","USA","Ohio","","15982","1840000806"
"Hernando","Hernando","34.8500","-89.9921","United States","US","USA","Mississippi","","15981","1840014642"
"Belgrade","Belgrade","45.7796","-111.1751","United States","US","USA","Montana","","15975.0","1840018508"
"Chickasha","Chickasha","35.0410","-97.9472","United States","US","USA","Oklahoma","","15974.0","1840019169"
"Auburndale","Auburndale","28.0962","-81.8011","United States","US","USA","Florida","","15973","1840014127"
"Grandville","Grandville","42.9003","-85.7564","United States","US","USA","Michigan","","15970","1840002929"
"Readington","Readington","40.5821","-74.7796","United States","US","USA","New Jersey","","15962","1840081708"
"Belvedere Park","Belvedere Park","33.7488","-84.2598","United States","US","USA","Georgia","","15952","1840013699"
"Ellington","Ellington","41.9151","-72.4485","United States","US","USA","Connecticut","","15948","1840004744"
"Kirksville","Kirksville","40.1986","-92.5753","United States","US","USA","Missouri","","15942.0","1840008372"
"Dyer","Dyer","41.4978","-87.5090","United States","US","USA","Indiana","","15941","1840010224"
"Lake St. Louis","Lake St. Louis","38.7848","-90.7873","United States","US","USA","Missouri","","15936","1840008572"
"Coalinga","Coalinga","36.1432","-120.3266","United States","US","USA","California","","15915.0","1840018945"
"Fillmore","Fillmore","34.3990","-118.9181","United States","US","USA","California","","15895.0","1840020471"
"Crescent City","Crescent City","41.7727","-124.1902","United States","US","USA","California","","15886.0","1840018707"
"Longmeadow","Longmeadow","42.0475","-72.5718","United States","US","USA","Massachusetts","","15876","1840053448"
"Sunset","Sunset","25.7061","-80.3530","United States","US","USA","Florida","","15875","1840029084"
"River Falls","River Falls","44.8608","-92.6244","United States","US","USA","Wisconsin","","15873.0","1840002289"
"Tiverton","Tiverton","41.6091","-71.1742","United States","US","USA","Rhode Island","","15870","1840066125"
"Fallon","Fallon","39.4738","-118.7781","United States","US","USA","Nevada","","15867.0","1840020191"
"King City","King City","36.2166","-121.1330","United States","US","USA","California","","15862.0","1840020360"
"Knightdale","Knightdale","35.7917","-78.4966","United States","US","USA","North Carolina","","15849","1840016194"
"Live Oak","Live Oak","29.5545","-98.3404","United States","US","USA","Texas","","15820","1840020960"
"Houghton","Houghton","47.1119","-88.5672","United States","US","USA","Michigan","","15812.0","1840003919"
"Westport","Westport","41.5886","-71.0837","United States","US","USA","Massachusetts","","15810","1840070239"
"Shively","Shively","38.1970","-85.8136","United States","US","USA","Kentucky","","15800","1840015196"
"Parma","Parma","43.2651","-77.7968","United States","US","USA","New York","","15800","1840087782"
"Groves","Groves","29.9457","-93.9164","United States","US","USA","Texas","","15769","1840020916"
"Southchase","Southchase","28.3793","-81.3903","United States","US","USA","Florida","","15764","1840029005"
"West Lealman","West Lealman","27.8191","-82.7385","United States","US","USA","Florida","","15756","1840039134"
"Clearlake","Clearlake","38.9590","-122.6331","United States","US","USA","California","","15751.0","1840028139"
"Harrisburg","Harrisburg","35.3126","-80.6490","United States","US","USA","North Carolina","","15728","1840016364"
"Pecan Grove","Pecan Grove","29.6235","-95.7331","United States","US","USA","Texas","","15722","1840019645"
"Greenwood Village","Greenwood Village","39.6152","-104.9131","United States","US","USA","Colorado","","15721","1840020212"
"Miami","Miami","36.8877","-94.8718","United States","US","USA","Oklahoma","","15718.0","1840020346"
"Hood River","Hood River","45.7092","-121.5258","United States","US","USA","Oregon","","15714.0","1840019942"
"Los Osos","Los Osos","35.3068","-120.8249","United States","US","USA","California","","15714","1840017805"
"Cutlerville","Cutlerville","42.8406","-85.6739","United States","US","USA","Michigan","","15712","1840004308"
"Washougal","Washougal","45.5812","-122.3433","United States","US","USA","Washington","","15711","1840021190"
"Overland","Overland","38.6967","-90.3689","United States","US","USA","Missouri","","15708","1840009744"
"Bellevue","Bellevue","44.4593","-87.9554","United States","US","USA","Wisconsin","","15687","1840000308"
"La Grange","La Grange","41.6787","-73.8028","United States","US","USA","New York","","15680","1840087585"
"Ripon","Ripon","37.7415","-121.1309","United States","US","USA","California","","15677","1840020264"
"Suffield","Suffield","41.9945","-72.6789","United States","US","USA","Connecticut","","15675","1840033678"
"Mount Vernon","Mount Vernon","38.3140","-88.9174","United States","US","USA","Illinois","","15672.0","1840008654"
"Circleville","Circleville","39.6063","-82.9334","United States","US","USA","Ohio","","15657.0","1840007317"
"Elkton","Elkton","39.6067","-75.8209","United States","US","USA","Maryland","","15652","1840005635"
"Stallings","Stallings","35.1090","-80.6594","United States","US","USA","North Carolina","","15647","1840017878"
"Long Beach","Long Beach","30.3608","-89.1650","United States","US","USA","Mississippi","","15642","1840015914"
"Mount Holly","Mount Holly","35.3136","-81.0072","United States","US","USA","North Carolina","","15635","1840014590"
"Hermitage","Hermitage","41.2305","-80.4414","United States","US","USA","Pennsylvania","","15635","1840000732"
"Seven Oaks","Seven Oaks","34.0474","-81.1434","United States","US","USA","South Carolina","","15631","1840035850"
"Clark","Clark","40.6203","-74.3135","United States","US","USA","New Jersey","","15607","1840081746"
"Narragansett","Narragansett","41.4291","-71.4669","United States","US","USA","Rhode Island","","15601","1840106247"
"North Reading","North Reading","42.5816","-71.0876","United States","US","USA","Massachusetts","","15598","1840053482"
"Lamont","Lamont","35.2651","-118.9159","United States","US","USA","California","","15597","1840017825"
"Westwood","Westwood","42.2202","-71.2106","United States","US","USA","Massachusetts","","15597","1840053561"
"Sierra Vista Southeast","Sierra Vista Southeast","31.4525","-110.2160","United States","US","USA","Arizona","","15591","1840074401"
"Great Falls","Great Falls","39.0110","-77.3013","United States","US","USA","Virginia","","15589","1840006028"
"Middleburg Heights","Middleburg Heights","41.3695","-81.8151","United States","US","USA","Ohio","","15587","1840000614"
"Lebanon","Lebanon","40.0318","-86.4550","United States","US","USA","Indiana","","15577.0","1840008387"
"Dunn","Dunn","35.3113","-78.6129","United States","US","USA","North Carolina","","15576.0","1840013434"
"Mastic","Mastic","40.8098","-72.8479","United States","US","USA","New York","","15574","1840005090"
"Clarksdale","Clarksdale","34.1971","-90.5729","United States","US","USA","Mississippi","","15574.0","1840014696"
"Duxbury","Duxbury","42.0465","-70.7139","United States","US","USA","Massachusetts","","15572","1840053566"
"Pataskala","Pataskala","40.0110","-82.7155","United States","US","USA","Ohio","","15566","1840001420"
"Grosse Pointe Woods","Grosse Pointe Woods","42.4366","-82.8987","United States","US","USA","Michigan","","15560","1840003979"
"New Haven","New Haven","41.0673","-85.0233","United States","US","USA","Indiana","","15560","1840008262"
"Ammon","Ammon","43.4746","-111.9568","United States","US","USA","Idaho","","15540","1840018643"
"Washington","Washington","40.7587","-74.9825","United States","US","USA","New Jersey","","15533.0","1840000945"
"Discovery Bay","Discovery Bay","37.9071","-121.6076","United States","US","USA","California","","15525","1840018897"
"Alamo","Alamo","37.8546","-122.0131","United States","US","USA","California","","15521","1840017609"
"Fairburn","Fairburn","33.5496","-84.5914","United States","US","USA","Georgia","","15520","1840013662"
"Great Bend","Great Bend","38.3593","-98.8015","United States","US","USA","Kansas","","15519.0","1840001656"
"Newton","Newton","41.6964","-93.0403","United States","US","USA","Iowa","","15505.0","1840008171"
"Stony Point","Stony Point","41.2592","-74.0112","United States","US","USA","New York","","15501","1840058529"
"Pequannock","Pequannock","40.9627","-74.3041","United States","US","USA","New Jersey","","15499","1840081738"
"Pulaski","Pulaski","37.0528","-80.7624","United States","US","USA","Virginia","","15496.0","1840006469"
"Cambridge","Cambridge","45.5612","-93.2283","United States","US","USA","Minnesota","","15486.0","1840006692"
"Cloverly","Cloverly","39.1065","-76.9993","United States","US","USA","Maryland","","15482","1840031267"
"Carthage","Carthage","37.1503","-94.3225","United States","US","USA","Missouri","","15465.0","1840007629"
"Canyon","Canyon","34.9877","-101.9179","United States","US","USA","Texas","","15464.0","1840019180"
"Hueytown","Hueytown","33.4237","-87.0221","United States","US","USA","Alabama","","15460","1840014796"
"Addison","Addison","32.9586","-96.8356","United States","US","USA","Texas","","15458","1840022057"
"McMinnville","McMinnville","35.6863","-85.7812","United States","US","USA","Tennessee","","15449.0","1840015385"
"Indianola","Indianola","41.3629","-93.5652","United States","US","USA","Iowa","","15447.0","1840000648"
